sigPos,sigNeg,pdPos,hwPos,cccPos,pdNeg,hwNeg,cccNeg,cf1,cf2,q1,q2,latency1,latency2
1.00000,0.00000,2.50000,1.50000,0.01464,0.00000,0.00000,0.00000,0.12512,0.13044,2.94314,2.42415,10.00000,10.00000
1.00000,0.00000,2.50000,1.50000,0.03195,0.00000,0.00000,0.00000,0.12512,0.12512,2.94314,2.16714,10.00000,9.50000
1.00000,0.00000,2.50000,1.00000,0.01170,0.00000,0.00000,0.00000,0.13044,0.12512,2.42415,2.16714,10.00000,9.50000
0.00000,0.00000,30.50000,NaN,0.00368,0.00000,0.00000,0.00000,0.06602,0.05435,1.64286,2.28502,13.00000,10.50000
0.00000,0.00000,2.50000,NaN,0.00290,0.00000,0.00000,0.00000,0.06602,0.05360,1.64286,2.07229,13.00000,8.50000
0.00000,0.00000,2.50000,NaN,0.00581,0.00000,0.00000,0.00000,0.05435,0.05360,2.28502,2.07229,10.50000,8.50000
1.00000,0.00000,2.00000,3.50000,0.01758,0.00000,0.00000,0.00000,0.20923,0.20923,2.13724,0.20063,9.00000,6.00000
0.00000,0.00000,3.00000,NaN,0.00550,0.00000,0.00000,0.00000,0.28014,0.28406,2.98433,0.16315,9.00000,5.50000
1.00000,0.00000,4.00000,3.00000,0.00524,0.00000,0.00000,0.00000,0.25773,0.25773,3.06844,0.28301,8.50000,5.50000
1.00000,0.00000,1.00000,1.00000,0.02109,0.00000,0.00000,0.00000,0.16293,0.16986,3.16873,2.83013,9.50000,10.00000
1.00000,0.00000,-1.00000,1.00000,0.01191,0.00000,0.00000,0.00000,0.08479,0.08020,1.87176,1.41496,11.50000,7.50000
1.00000,0.00000,1.50000,3.00000,0.02505,0.00000,0.00000,0.00000,0.13227,0.12687,2.21070,1.12139,13.50000,6.50000
1.00000,0.00000,1.00000,1.00000,0.00961,0.00000,0.00000,0.00000,0.05826,0.05588,1.90243,2.13070,12.00000,10.00000
1.00000,0.00000,-1.50000,2.00000,0.01169,0.00000,0.00000,0.00000,0.22743,0.22743,0.32679,1.26814,6.00000,6.00000
1.00000,0.00000,-2.00000,1.00000,0.01819,0.00000,0.00000,0.00000,0.30876,0.32191,2.92415,0.96305,12.00000,5.50000
0.00000,0.00000,3.00000,NaN,0.00400,0.00000,0.00000,0.00000,0.30876,0.32641,2.92415,0.26173,12.00000,5.50000
0.00000,0.00000,-26.50000,NaN,0.00656,0.00000,0.00000,0.00000,0.32191,0.32641,0.96305,0.26173,5.50000,5.50000
1.00000,0.00000,4.00000,1.50000,0.02350,0.00000,0.00000,0.00000,0.26870,0.26870,2.55167,0.24749,9.00000,5.50000
1.00000,0.00000,1.00000,5.50000,0.01721,0.00000,0.00000,0.00000,0.17709,0.17709,2.25941,2.55167,9.50000,10.00000
1.00000,0.00000,0.00000,1.00000,0.05143,0.00000,0.00000,0.00000,0.17709,0.18984,2.25941,0.42535,9.50000,6.00000
1.00000,0.00000,0.50000,2.00000,0.02916,0.00000,0.00000,0.00000,0.17709,0.18984,2.55167,0.42535,10.00000,6.00000
1.00000,0.00000,-2.00000,1.50000,0.00541,0.00000,0.00000,0.00000,0.10017,0.08362,2.85993,1.56013,12.50000,7.50000
1.00000,0.00000,1.50000,1.00000,0.02252,0.00000,0.00000,0.00000,0.11041,0.13600,1.79472,0.41338,12.00000,6.50000
1.00000,0.00000,1.50000,1.50000,0.03701,0.00000,0.00000,0.00000,0.08132,0.07693,2.45807,1.53324,11.50000,12.00000
1.00000,0.00000,1.50000,5.00000,0.05664,0.00000,0.00000,0.00000,0.08132,0.07077,2.45807,1.61017,11.50000,9.50000
1.00000,0.00000,4.00000,5.00000,0.03189,0.00000,0.00000,0.00000,0.07693,0.07077,1.53324,1.61017,12.00000,9.50000
0.00000,0.00000,5.50000,NaN,0.01066,0.00000,0.00000,0.00000,0.34507,0.34507,3.43817,2.16714,11.00000,6.00000
0.00000,0.00000,1.00000,NaN,0.00499,0.00000,0.00000,0.00000,0.34507,0.34031,3.43817,0.27086,11.00000,5.50000
0.00000,0.00000,-1.00000,NaN,0.00725,0.00000,0.00000,0.00000,0.34507,0.34031,2.16714,0.27086,6.00000,5.50000
1.00000,0.00000,-3.50000,2.50000,0.02381,0.00000,0.00000,0.00000,0.28804,0.27246,0.45228,1.63734,6.00000,8.50000
1.00000,0.00000,4.00000,1.50000,0.04021,0.00000,0.00000,0.00000,0.20350,0.19519,2.66245,1.45055,12.00000,6.00000
0.00000,0.00000,3.50000,NaN,0.03182,0.00000,0.00000,0.00000,0.20350,0.20350,2.66245,0.47733,12.00000,6.00000
1.00000,0.00000,4.00000,5.00000,0.01319,0.00000,0.00000,0.00000,0.19519,0.20350,1.45055,0.47733,6.00000,6.00000
1.00000,0.00000,-1.50000,3.00000,0.01863,0.00000,0.00000,0.00000,0.05826,0.05360,2.80475,2.35428,12.50000,11.00000
1.00000,0.00000,-1.00000,2.00000,0.00907,0.00000,0.00000,0.00000,0.10017,0.10300,1.83535,0.79254,9.50000,7.00000
1.00000,0.00000,-2.50000,1.50000,0.03507,0.00000,0.00000,0.00000,8.20370,8.31850,1.47187,1.45055,14.00000,17.00000
0.00000,0.00000,-2.00000,NaN,0.02000,0.00000,0.00000,0.00000,8.20370,8.43491,1.47187,1.47187,14.00000,12.50000
0.00000,0.00000,-38.00000,NaN,0.01237,0.00000,0.00000,0.00000,8.20370,8.31850,1.47187,1.58129,14.00000,12.00000
1.00000,0.00000,1.50000,1.50000,0.01156,0.00000,0.00000,0.00000,8.31850,8.43491,1.45055,1.47187,17.00000,12.50000
0.00000,0.00000,6.50000,NaN,0.02456,0.00000,0.00000,0.00000,8.31850,8.31850,1.45055,1.58129,17.00000,12.00000
0.00000,0.00000,3.00000,NaN,0.02430,0.00000,0.00000,0.00000,8.43491,8.31850,1.47187,1.58129,12.50000,12.00000
0.00000,0.00000,2.00000,NaN,0.02952,0.00000,0.00000,0.00000,8.31850,7.76010,1.31826,0.22349,15.50000,11.50000
1.00000,0.00000,-1.50000,2.50000,0.03202,0.00000,0.00000,0.00000,8.31850,9.82814,1.31826,2.00645,15.50000,12.00000
1.00000,0.00000,0.50000,1.00000,0.05172,0.00000,0.00000,0.00000,7.76010,9.82814,0.22349,2.00645,11.50000,12.00000
0.00000,0.00000,0.50000,NaN,0.04870,0.00000,0.00000,0.00000,5.79591,5.63703,1.57048,0.71738,10.50000,12.50000
0.00000,0.00000,4.00000,NaN,0.04642,0.00000,0.00000,0.00000,3.92759,4.70531,1.62358,0.84257,18.00000,14.00000
0.00000,0.00000,9.50000,NaN,0.01504,0.00000,0.00000,0.00000,3.92759,4.77116,1.62358,0.89170,18.00000,11.50000
0.00000,0.00000,-4.50000,NaN,0.01215,0.00000,0.00000,0.00000,4.70531,4.77116,0.84257,0.89170,14.00000,11.50000
1.00000,0.00000,0.50000,1.00000,0.06408,0.00000,0.00000,0.00000,1.46421,1.25665,2.41812,1.14876,9.00000,6.50000
1.00000,0.00000,2.50000,1.50000,0.01643,0.00000,0.00000,0.00000,1.65929,1.46421,0.77456,0.52632,6.00000,6.00000
1.00000,0.00000,-2.00000,1.50000,0.03748,0.00000,0.00000,0.00000,1.20533,1.03446,2.33320,1.59963,9.50000,9.50000
1.00000,0.00000,0.50000,3.50000,0.01531,0.00000,0.00000,0.00000,1.31015,1.29206,2.19747,2.21666,10.00000,10.00000
1.00000,0.00000,0.50000,1.50000,0.01602,0.00000,0.00000,0.00000,1.31015,1.25665,2.19747,2.66128,10.00000,10.50000
1.00000,0.00000,-1.00000,1.50000,0.02035,0.00000,0.00000,0.00000,1.29206,1.25665,2.21666,2.66128,10.00000,10.50000
1.00000,0.00000,-0.50000,1.50000,0.00935,0.00000,0.00000,0.00000,1.48470,1.48470,1.97876,1.86104,7.50000,7.50000
1.00000,0.00000,8.50000,1.00000,0.01343,0.00000,0.00000,0.00000,1.82883,2.13090,2.56778,2.55261,11.50000,16.00000
1.00000,0.00000,-8.00000,1.00000,0.01331,0.00000,0.00000,0.00000,1.82883,1.85442,2.56778,2.28318,11.50000,12.00000
0.00000,0.00000,-0.50000,NaN,0.00757,0.00000,0.00000,0.00000,2.13090,1.85442,2.55261,2.28318,16.00000,12.00000
0.00000,0.00000,-12.50000,NaN,0.00785,0.00000,0.00000,0.00000,2.34862,2.48287,2.13914,2.16908,13.00000,12.50000
1.00000,0.00000,-0.50000,1.00000,0.01438,0.00000,0.00000,0.00000,3.71522,4.03829,1.87113,2.12043,11.50000,10.00000
1.00000,0.00000,1.50000,2.00000,0.03246,0.00000,0.00000,0.00000,3.71522,3.61338,1.87113,1.75144,11.50000,9.00000
0.00000,0.00000,1.50000,NaN,0.01641,0.00000,0.00000,0.00000,3.71522,3.71522,1.87113,1.41292,11.50000,9.00000
1.00000,0.00000,1.00000,1.00000,0.02887,0.00000,0.00000,0.00000,4.03829,3.61338,2.12043,1.75144,10.00000,9.00000
0.00000,0.00000,0.50000,NaN,0.02058,0.00000,0.00000,0.00000,4.03829,3.71522,2.12043,1.41292,10.00000,9.00000
1.00000,0.00000,8.00000,1.00000,0.01686,0.00000,0.00000,0.00000,3.61338,3.71522,1.75144,1.41292,9.00000,9.00000
0.00000,0.00000,-33.50000,NaN,0.01397,0.00000,0.00000,0.00000,3.01614,3.27842,2.79107,1.39144,12.50000,9.50000
1.00000,0.00000,0.50000,1.50000,0.03527,0.00000,0.00000,0.00000,2.44860,2.38148,2.51738,2.66795,7.50000,12.00000
0.00000,0.00000,33.50000,NaN,0.09480,0.00000,0.00000,0.00000,2.44860,2.48287,2.51738,1.90375,7.50000,7.50000
1.00000,0.00000,0.00000,1.50000,0.27984,0.00000,0.00000,0.00000,2.44860,2.51762,2.51738,1.92900,7.50000,7.50000
1.00000,0.00000,1.50000,3.00000,0.15269,0.00000,0.00000,0.00000,2.38148,2.48287,2.66795,1.90375,12.00000,7.50000
1.00000,0.00000,0.00000,1.50000,0.05975,0.00000,0.00000,0.00000,2.38148,2.51762,2.66795,1.92900,12.00000,7.50000
0.00000,0.00000,33.50000,NaN,0.08721,0.00000,0.00000,0.00000,2.48287,2.51762,1.90375,1.92900,7.50000,7.50000
1.00000,0.00000,-16.50000,1.00000,0.01884,0.00000,0.00000,0.00000,1.56957,1.54791,1.74611,1.68349,12.50000,12.50000
0.00000,0.00000,0.50000,NaN,0.01255,0.00000,0.00000,0.00000,6.38808,7.54738,1.15717,1.66681,10.50000,15.00000
0.00000,0.00000,4.00000,NaN,0.06491,0.00000,0.00000,0.00000,6.38808,6.29991,1.15717,1.12871,10.50000,6.50000
1.00000,0.00000,5.00000,1.00000,0.04792,0.00000,0.00000,0.00000,7.54738,6.29991,1.66681,1.12871,15.00000,6.50000
1.00000,0.00000,-8.50000,1.00000,0.07585,0.00000,0.00000,0.00000,1.50548,1.48470,2.07865,1.45033,11.00000,11.50000
1.00000,0.00000,2.00000,2.50000,0.02474,0.00000,0.00000,0.00000,1.82883,1.85442,2.55261,2.38038,11.00000,11.00000
1.00000,0.00000,-16.50000,1.00000,0.00728,0.00000,0.00000,0.00000,2.69878,2.73655,2.26924,2.02287,9.00000,8.50000
1.00000,0.00000,-8.50000,1.00000,0.09166,0.00000,0.00000,0.00000,2.69878,2.58857,2.26924,1.71952,9.00000,8.50000
1.00000,0.00000,8.00000,1.00000,0.05707,0.00000,0.00000,0.00000,2.73655,2.58857,2.02287,1.71952,8.50000,8.50000
1.00000,0.00000,-2.00000,2.00000,0.00743,0.00000,0.00000,0.00000,2.34862,2.34862,3.25804,2.85993,15.00000,13.50000
1.00000,0.00000,1.50000,2.00000,0.02630,0.00000,0.00000,0.00000,2.34862,2.19096,3.25804,2.09117,15.00000,8.50000
1.00000,0.00000,-2.00000,1.50000,0.01390,0.00000,0.00000,0.00000,2.34862,2.34862,3.25804,2.24164,15.00000,6.00000
1.00000,0.00000,8.00000,1.00000,0.04386,0.00000,0.00000,0.00000,2.34862,2.19096,2.85993,2.09117,13.50000,8.50000
1.00000,0.00000,8.00000,1.50000,0.01686,0.00000,0.00000,0.00000,2.34862,2.34862,2.85993,2.24164,13.50000,6.00000
1.00000,0.00000,16.50000,1.00000,0.04100,0.00000,0.00000,0.00000,2.19096,2.34862,2.09117,2.24164,8.50000,6.00000
1.00000,0.00000,1.00000,1.00000,0.08862,0.00000,0.00000,0.00000,12.62150,12.62150,1.77055,2.01118,7.50000,7.50000
1.00000,0.00000,2.00000,1.50000,0.00768,0.00000,0.00000,0.00000,14.70625,14.70625,2.86246,3.34392,6.50000,7.00000
1.00000,0.00000,-8.00000,1.00000,0.03578,0.00000,0.00000,0.00000,6.21297,6.75324,2.30099,1.51244,18.50000,7.00000
1.00000,0.00000,0.00000,1.50000,0.24562,0.00000,0.00000,0.00000,6.21297,6.66004,2.30099,1.71880,18.50000,7.00000
0.00000,0.00000,33.50000,NaN,0.05613,0.00000,0.00000,0.00000,6.75324,6.66004,1.51244,1.71880,7.00000,7.00000
0.00000,0.00000,33.50000,NaN,0.01180,0.00000,0.00000,0.00000,6.84775,6.84775,2.45196,1.45055,9.50000,9.50000
1.00000,0.00000,-1.50000,1.50000,0.04190,0.00000,0.00000,0.00000,5.18605,5.18605,3.02609,1.64286,10.00000,10.50000
1.00000,0.00000,-0.50000,1.00000,0.14401,0.00000,0.00000,0.00000,14.70625,14.70625,2.07988,3.34392,7.00000,7.50000
1.00000,0.00000,-0.50000,1.00000,0.09565,0.00000,0.00000,0.00000,14.70625,13.52971,2.07988,1.75144,7.00000,6.00000
1.00000,0.00000,1.50000,2.00000,0.02087,0.00000,0.00000,0.00000,14.70625,13.52971,3.34392,1.75144,7.50000,6.00000
1.00000,0.00000,0.50000,1.00000,0.11373,0.00000,0.00000,0.00000,9.55873,8.91708,0.53144,1.34626,8.50000,6.00000
1.00000,0.00000,-0.50000,1.00000,0.04247,0.00000,0.00000,0.00000,9.55873,9.04187,0.53144,1.51925,8.50000,8.00000
1.00000,0.00000,-0.50000,1.50000,0.22765,0.00000,0.00000,0.00000,8.91708,9.04187,1.34626,1.51925,6.00000,8.00000
1.00000,0.00000,0.50000,1.00000,0.01172,0.00000,0.00000,0.00000,11.45150,11.45150,3.21307,2.88380,8.00000,8.00000
1.00000,0.00000,1.50000,3.00000,0.02509,0.00000,0.00000,0.00000,11.45150,11.29345,3.21307,2.79107,8.00000,5.50000
1.00000,0.00000,1.00000,1.00000,0.04446,0.00000,0.00000,0.00000,11.45150,11.29345,2.88380,2.79107,8.00000,5.50000
1.00000,0.00000,-0.50000,1.50000,0.01948,0.00000,0.00000,0.00000,1.96042,2.04389,1.43053,1.60117,6.00000,6.00000
1.00000,0.00000,-0.50000,1.00000,0.04990,0.00000,0.00000,0.00000,1.96042,2.01568,1.43053,1.64630,6.00000,6.50000
1.00000,0.00000,1.00000,1.00000,0.01413,0.00000,0.00000,0.00000,1.96042,2.01568,1.43053,1.51313,6.00000,6.00000
1.00000,0.00000,-33.50000,1.50000,0.01046,0.00000,0.00000,0.00000,2.04389,2.01568,1.60117,1.64630,6.00000,6.50000
1.00000,0.00000,1.00000,1.50000,0.01224,0.00000,0.00000,0.00000,2.04389,2.01568,1.60117,1.51313,6.00000,6.00000
1.00000,0.00000,1.00000,1.00000,0.00818,0.00000,0.00000,0.00000,2.01568,2.01568,1.64630,1.51313,6.50000,6.00000
0.00000,0.00000,-37.50000,NaN,0.02021,0.00000,0.00000,0.00000,2.81367,3.18855,1.55470,1.87747,6.00000,13.00000
0.00000,0.00000,-25.00000,NaN,0.00617,0.00000,0.00000,0.00000,2.81367,2.41481,1.55470,0.63304,6.00000,5.50000
1.00000,0.00000,-2.50000,1.00000,0.01188,0.00000,0.00000,0.00000,2.81367,2.66153,1.55470,1.31998,6.00000,6.00000
1.00000,0.00000,1.50000,1.00000,0.00837,0.00000,0.00000,0.00000,2.81367,2.89298,1.55470,0.62595,6.00000,5.50000
0.00000,0.00000,-0.50000,NaN,0.01765,0.00000,0.00000,0.00000,3.18855,2.41481,1.87747,0.63304,13.00000,5.50000
1.00000,0.00000,5.00000,1.50000,0.03307,0.00000,0.00000,0.00000,3.18855,2.66153,1.87747,1.31998,13.00000,6.00000
0.00000,0.00000,3.00000,NaN,0.02259,0.00000,0.00000,0.00000,3.18855,2.89298,1.87747,0.62595,13.00000,5.50000
1.00000,0.00000,-3.00000,1.50000,0.00711,0.00000,0.00000,0.00000,2.41481,2.66153,0.63304,1.31998,5.50000,6.00000
0.00000,0.00000,-33.50000,NaN,0.01031,0.00000,0.00000,0.00000,2.41481,2.89298,0.63304,0.62595,5.50000,5.50000
1.00000,0.00000,3.00000,1.00000,0.00655,0.00000,0.00000,0.00000,2.66153,2.89298,1.31998,0.62595,6.00000,5.50000
0.00000,0.00000,5.50000,NaN,0.06656,0.00000,0.00000,0.00000,2.34862,2.31620,0.08606,1.10332,10.50000,6.00000
0.00000,0.00000,4.00000,NaN,0.01539,0.00000,0.00000,0.00000,2.34862,2.41481,0.08606,1.86905,10.50000,6.00000
0.00000,0.00000,-2.00000,NaN,0.05561,0.00000,0.00000,0.00000,2.31620,2.41481,1.10332,1.86905,6.00000,6.00000
1.00000,0.00000,1.00000,3.50000,0.02186,0.00000,0.00000,0.00000,1.82883,1.61381,1.49828,1.28380,9.00000,6.50000
1.00000,0.00000,1.50000,1.50000,0.01772,0.00000,0.00000,0.00000,1.82883,1.65929,1.49828,0.81179,9.00000,6.50000
1.00000,0.00000,-1.00000,2.00000,0.01299,0.00000,0.00000,0.00000,1.61381,1.65929,1.28380,0.81179,6.50000,6.50000
0.00000,0.00000,-28.50000,NaN,0.00685,0.00000,0.00000,0.00000,2.19096,2.41481,0.63007,1.45156,5.50000,6.00000
1.00000,0.00000,0.50000,1.00000,0.05549,0.00000,0.00000,0.00000,2.19096,2.44860,0.63007,0.74005,5.50000,5.50000
1.00000,0.00000,-28.00000,1.50000,0.01032,0.00000,0.00000,0.00000,2.41481,2.44860,1.45156,0.74005,6.00000,5.50000
1.00000,0.00000,1.50000,1.00000,0.01434,0.00000,0.00000,0.00000,2.10149,2.10149,1.04002,1.00709,6.50000,6.50000
1.00000,0.00000,-1.00000,2.50000,0.01701,0.00000,0.00000,0.00000,1.09360,0.96502,1.60641,1.94755,7.50000,8.00000
0.00000,0.00000,-3.50000,NaN,0.00434,0.00000,0.00000,0.00000,1.82883,1.90668,1.39228,1.84326,9.50000,11.50000
1.00000,0.00000,2.50000,3.50000,0.03235,0.00000,0.00000,0.00000,1.82883,1.63639,1.39228,1.20643,9.50000,6.50000
0.00000,0.00000,5.00000,NaN,0.02093,0.00000,0.00000,0.00000,1.82883,1.65929,1.39228,0.32865,9.50000,6.00000
1.00000,0.00000,8.00000,3.50000,0.01347,0.00000,0.00000,0.00000,1.90668,1.63639,1.84326,1.20643,11.50000,6.50000
1.00000,0.00000,1.50000,1.50000,0.00905,0.00000,0.00000,0.00000,1.90668,1.65929,1.84326,0.32865,11.50000,6.00000
1.00000,0.00000,-1.00000,1.50000,0.01028,0.00000,0.00000,0.00000,1.63639,1.65929,1.20643,0.32865,6.50000,6.00000
0.00000,0.00000,-0.50000,NaN,0.01529,0.00000,0.00000,0.00000,2.41481,2.38148,0.48176,0.38705,5.50000,5.50000
0.00000,0.00000,-33.00000,NaN,0.02122,0.00000,0.00000,0.00000,2.41481,2.34862,0.48176,1.57907,5.50000,5.50000
0.00000,0.00000,-3.50000,NaN,0.01350,0.00000,0.00000,0.00000,2.41481,2.31620,0.48176,1.86104,5.50000,5.50000
0.00000,0.00000,-16.50000,NaN,0.03375,0.00000,0.00000,0.00000,2.41481,2.25271,0.48176,0.57475,5.50000,5.50000
0.00000,0.00000,-0.50000,NaN,0.03095,0.00000,0.00000,0.00000,2.38148,2.34862,0.38705,1.57907,5.50000,5.50000
0.00000,0.00000,29.50000,NaN,0.00682,0.00000,0.00000,0.00000,2.38148,2.31620,0.38705,1.86104,5.50000,5.50000
0.00000,0.00000,5.00000,NaN,0.01758,0.00000,0.00000,0.00000,2.38148,2.25271,0.38705,0.57475,5.50000,5.50000
0.00000,0.00000,36.00000,NaN,0.00561,0.00000,0.00000,0.00000,2.34862,2.31620,1.57907,1.86104,5.50000,5.50000
1.00000,0.00000,-8.50000,1.00000,0.00442,0.00000,0.00000,0.00000,2.34862,2.25271,1.57907,0.57475,5.50000,5.50000
0.00000,0.00000,-33.50000,NaN,0.00513,0.00000,0.00000,0.00000,2.31620,2.25271,1.86104,0.57475,5.50000,5.50000
0.00000,0.00000,0.00000,NaN,0.00722,0.00000,0.00000,0.00000,2.04389,1.96042,2.55261,0.36667,11.50000,5.50000
0.00000,0.00000,-2.00000,NaN,0.03352,0.00000,0.00000,0.00000,2.04389,2.10149,2.55261,1.42683,11.50000,7.00000
0.00000,0.00000,33.50000,NaN,0.02889,0.00000,0.00000,0.00000,2.04389,2.04389,2.55261,0.89586,11.50000,6.50000
0.00000,0.00000,-1.50000,NaN,0.02782,0.00000,0.00000,0.00000,1.96042,2.10149,0.36667,1.42683,5.50000,7.00000
0.00000,0.00000,1.00000,NaN,0.04683,0.00000,0.00000,0.00000,1.96042,2.04389,0.36667,0.89586,5.50000,6.50000
1.00000,0.00000,-8.50000,1.00000,0.00741,0.00000,0.00000,0.00000,2.10149,2.04389,1.42683,0.89586,7.00000,6.50000
1.00000,0.00000,1.50000,1.50000,0.02338,0.00000,0.00000,0.00000,1.61381,1.40442,2.19878,1.49390,7.00000,7.50000
1.00000,0.00000,1.00000,3.00000,0.03486,0.00000,0.00000,0.00000,0.85157,0.85157,2.24164,2.69753,9.50000,12.50000
1.00000,0.00000,0.50000,2.00000,0.06319,0.00000,0.00000,0.00000,0.70100,0.85157,2.07533,1.03371,10.00000,9.50000
1.00000,0.00000,1.50000,1.50000,0.03912,0.00000,0.00000,0.00000,0.70100,0.86348,2.07533,1.47098,10.00000,9.00000
1.00000,0.00000,1.50000,1.50000,0.09312,0.00000,0.00000,0.00000,0.85157,0.86348,1.03371,1.47098,9.50000,9.00000
1.00000,0.00000,-1.50000,2.50000,0.01079,0.00000,0.00000,0.00000,0.67238,0.59333,1.84591,1.41078,9.00000,8.50000
1.00000,0.00000,0.50000,2.50000,0.02148,0.00000,0.00000,0.00000,0.67238,0.60163,1.84591,1.36204,9.00000,9.00000
1.00000,0.00000,1.50000,2.00000,0.02393,0.00000,0.00000,0.00000,0.67238,0.63602,1.84591,1.38772,9.00000,8.50000
1.00000,0.00000,1.00000,2.00000,0.02033,0.00000,0.00000,0.00000,0.59333,0.60163,1.41078,1.36204,8.50000,9.00000
1.00000,0.00000,1.00000,2.00000,0.02209,0.00000,0.00000,0.00000,0.59333,0.63602,1.41078,1.38772,8.50000,8.50000
1.00000,0.00000,-1.00000,3.00000,0.03344,0.00000,0.00000,0.00000,0.60163,0.63602,1.36204,1.38772,9.00000,8.50000
1.00000,0.00000,-1.00000,1.00000,0.02899,0.00000,0.00000,0.00000,1.59154,1.29206,1.28380,0.35665,6.00000,6.00000
1.00000,0.00000,1.50000,2.50000,0.00868,0.00000,0.00000,0.00000,1.59154,1.65929,1.28380,1.13642,6.00000,6.00000
1.00000,0.00000,-0.50000,1.50000,0.00907,0.00000,0.00000,0.00000,1.59154,1.61381,1.28380,0.66446,6.00000,6.50000
1.00000,0.00000,1.00000,1.00000,0.02688,0.00000,0.00000,0.00000,1.29206,1.65929,0.35665,1.13642,6.00000,6.00000
0.00000,0.00000,-2.50000,NaN,0.01774,0.00000,0.00000,0.00000,1.29206,1.61381,0.35665,0.66446,6.00000,6.50000
0.00000,0.00000,3.00000,NaN,0.00674,0.00000,0.00000,0.00000,1.65929,1.61381,1.13642,0.66446,6.00000,6.50000
0.00000,0.00000,34.50000,NaN,0.00782,0.00000,0.00000,0.00000,1.88037,1.96042,0.12642,0.68350,5.50000,6.00000
0.00000,0.00000,1.00000,NaN,0.01285,0.00000,0.00000,0.00000,1.88037,2.07249,0.12642,0.56680,5.50000,6.00000
1.00000,0.00000,-1.00000,1.00000,0.00480,0.00000,0.00000,0.00000,1.96042,2.07249,0.68350,0.56680,6.00000,6.00000
0.00000,0.00000,0.50000,NaN,0.00766,0.00000,0.00000,0.00000,1.27423,1.96042,0.27292,1.51244,6.00000,11.00000
1.00000,0.00000,-0.50000,1.50000,0.02334,0.00000,0.00000,0.00000,1.27423,1.93337,0.27292,0.97623,6.00000,6.50000
1.00000,0.00000,1.00000,1.50000,0.04077,0.00000,0.00000,0.00000,1.27423,1.63639,0.27292,0.68350,6.00000,6.00000
1.00000,0.00000,0.50000,1.50000,0.03685,0.00000,0.00000,0.00000,1.27423,1.96042,0.27292,1.33481,6.00000,6.50000
0.00000,0.00000,1.00000,NaN,0.16037,0.00000,0.00000,0.00000,1.27423,1.88037,0.27292,0.68753,6.00000,6.50000
1.00000,0.00000,-0.50000,1.00000,0.03546,0.00000,0.00000,0.00000,1.96042,1.93337,1.51244,0.97623,11.00000,6.50000
0.00000,0.00000,0.00000,NaN,0.00663,0.00000,0.00000,0.00000,1.96042,1.63639,1.51244,0.68350,11.00000,6.00000
1.00000,0.00000,2.00000,2.50000,0.02309,0.00000,0.00000,0.00000,1.96042,1.96042,1.51244,1.33481,11.00000,6.50000
1.00000,0.00000,2.00000,2.50000,0.03102,0.00000,0.00000,0.00000,1.96042,1.88037,1.51244,0.68753,11.00000,6.50000
1.00000,0.00000,0.50000,1.50000,0.03108,0.00000,0.00000,0.00000,1.93337,1.63639,0.97623,0.68350,6.50000,6.00000
0.00000,0.00000,1.00000,NaN,0.03153,0.00000,0.00000,0.00000,1.93337,1.96042,0.97623,1.33481,6.50000,6.50000
1.00000,0.00000,1.00000,1.50000,0.05135,0.00000,0.00000,0.00000,1.93337,1.88037,0.97623,0.68753,6.50000,6.50000
0.00000,0.00000,1.00000,NaN,0.01443,0.00000,0.00000,0.00000,1.63639,1.96042,0.68350,1.33481,6.00000,6.50000
0.00000,0.00000,-1.00000,NaN,0.03878,0.00000,0.00000,0.00000,1.63639,1.88037,0.68350,0.68753,6.00000,6.50000
1.00000,0.00000,-1.00000,1.00000,0.00999,0.00000,0.00000,0.00000,1.96042,1.88037,1.33481,0.68753,6.50000,6.50000
1.00000,0.00000,3.00000,2.00000,0.01880,0.00000,0.00000,0.00000,1.25665,1.46421,2.25250,0.70307,9.50000,6.00000
1.00000,0.00000,1.50000,3.00000,0.03633,0.00000,0.00000,0.00000,1.25665,1.23930,2.25250,1.30176,9.50000,7.00000
1.00000,0.00000,1.50000,1.50000,0.02442,0.00000,0.00000,0.00000,1.25665,1.17229,2.25250,1.20767,9.50000,6.50000
1.00000,0.00000,2.00000,1.50000,0.04267,0.00000,0.00000,0.00000,1.25665,1.29206,2.25250,1.35768,9.50000,6.50000
1.00000,0.00000,0.50000,1.50000,0.01101,0.00000,0.00000,0.00000,1.46421,1.23930,0.70307,1.30176,6.00000,7.00000
1.00000,0.00000,-3.00000,1.00000,0.00488,0.00000,0.00000,0.00000,1.46421,1.17229,0.70307,1.20767,6.00000,6.50000
1.00000,0.00000,8.00000,1.00000,0.00687,0.00000,0.00000,0.00000,1.46421,1.29206,0.70307,1.35768,6.00000,6.50000
1.00000,0.00000,1.50000,1.00000,0.00950,0.00000,0.00000,0.00000,1.23930,1.17229,1.30176,1.20767,7.00000,6.50000
1.00000,0.00000,-0.50000,1.00000,0.04940,0.00000,0.00000,0.00000,1.23930,1.29206,1.30176,1.35768,7.00000,6.50000
1.00000,0.00000,-1.50000,1.00000,0.00833,0.00000,0.00000,0.00000,1.17229,1.29206,1.20767,1.35768,6.50000,6.50000
1.00000,0.00000,1.50000,2.00000,0.02087,0.00000,0.00000,0.00000,0.68179,0.71081,1.42970,2.03047,10.00000,8.50000
